reviews,score,likes,time,app_name,year,reviews_en
Mano APP incrível conecta facilmente no controle Dual Shock 4(controle do PS4) só queria q desse para usar com O 4G pois da pra usar com internet diferente da do PS então acho q isso deveria ser adicionado,5,0,10/01/2021,PS Remote Play,2021,Mano amazing APP easily connects to the Dual Shock 4 controller (PS4 controller) I just wish it could be used with 4G because it can be used with internet other than the PS so I think this should be added
"Controle do PS4 não é compatível 🤡 sendo que antes de atualizar eu usava normalmente, agora não funciona porque sim, valeu Sony.",1,3,13/12/2020,PS Remote Play,2020,"PS4 controller is not compatible 🤡 and before the update I used it normally, now it doesn't work because yes, thanks Sony."
"Finalmente né Sony?! O controle dualshock 4 conecta no meu celular, funciona nos aplicativos e tals, mas na hora de jogar no app diz que é incompatível... Por qual motivo?",3,1,08/10/2019,PS Remote Play,2019,"Finally huh Sony?! The dualshock 4 controller connects to my cell phone, it works in apps and such, but when playing in the app it says it's incompatible... For what reason?"
Ótimo aplicativo pra quem quiser jogar um jogo que não requer tantas habilidades por exemplo jogo de escolhas e não quiser ficar na frente do videogame quiser ficar deitado jogando é um ótimo aplicativo,5,1,19/08/2020,PS Remote Play,2020,"Great app for anyone who wants to play a game that doesn't require so many skills, for example a game of choices and doesn't want to stay in front of the video game, wants to lie down playing it's a great app"
"não funciona. Tem um bug na autenticação, dá erro pra abrir a página de login Playstation.",1,2,30/07/2022,PS Remote Play,2022,"does not work. There is a bug in authentication, it gives an error to open the Playstation login page."
Muito bom mas acho que o som tá meio baixo e podia pre encher a tela inteira não tá travando e não tem delei muito bom recomendo,4,0,26/10/2019,PS Remote Play,2019,Very good but I think the sound is kind of low and it could fill the whole screen it's not crashing and it doesn't sound very good I recommend it
"Não funciona, depois da chegada do Ps5 o remote não funciona mais pelo amor resolvam isso pq infelizmente o suporte ao cliente está uma droga!",1,0,09/12/2020,PS Remote Play,2020,"It doesn't work, after the arrival of the Ps5 the remote doesn't work anymore for the love of it fix it because unfortunately the customer support sucks!"
"Pessoal para quem quer usar esse app e no mesmo tempo quer jogar usando o controle , se vc conectar esse app na tua conta principal não vai dar para usar o controle porquê esse App serve como tela e controle, então para quem quer usar esse app e no mesmo tempo o controle vc deve seguir os seguintes Passos Passo1 cria uma conta secundária Passo2 cria uma assinatura PSN na sua conta secundária Passo3 conecta esse app na conta secundária e voltar para conta principal sem fechar a conta secundária",5,41,21/06/2020,PS Remote Play,2020,"Guys, for those who want to use this app and at the same time want to play using the controller, if you connect this app to your main account, you won't be able to use the controller because this App serves as a screen and controller, so for those who want to use this app, at the same time the control you must follow the following Steps Step1 create a secondary account Step2 create a PSN subscription on your secondary account Step3 connect this app on the secondary account and go back to the main account without closing the secondary account"
"Gostei do app, funcionou muito bem no ps5. Mas o problema é que não funciona o dualsense. Vou ter que comprar um controle do ps4 pra usar meu ps5? Vcs irão corrigir isso?",3,15,16/09/2021,PS Remote Play,2021,"I liked the app, it worked great on the ps5. But the problem is that dualsense doesn't work. Will I have to buy a ps4 controller to use my ps5? Will you guys fix this?"
"Funciona muito bem, é uma pena não aceitar a conexão com o próprio controle do PS4.",4,0,08/10/2019,PS Remote Play,2019,"It works great, it's a shame it doesn't accept the connection with the PS4 controller itself."
Por favor corrigem o facto de os utilizadores não poderem usar o dualshock 4 noremote play nos xiaomi dando erro de incompatibilidade não sei se é da aplicação ou do próprio xiaomi mas poderiam dar uma ajuda,1,0,18/01/2021,PS Remote Play,2021,Please correct the fact that users cannot use dualshock 4 noremote play on xiaomi giving incompatibility error I don't know if it's the application or the xiaomi itself but could you help
"Muito bom aplicativo, mas eu queria usar ele só pra falar no áudio do jogo só que quando eu conecto o meu controle desconectar é só queria usar o app pra falar só queria que adicionarem uma função de apenas assistir e falar.",5,1,29/09/2021,PS Remote Play,2021,"Very good app, but I wanted to use it just to talk in the game's audio, but when I connect my controller disconnect, I just wanted to use the app to talk, I just wanted them to add a function to just watch and talk."
"Erro ""Algo deu errado (880108a6)"" alguém sabe como resolver? Já pesquisei em tudo que é site, mas não tem nada relacionado a esse erro.",2,0,02/03/2021,PS Remote Play,2021,"Error ""Something went wrong (880108a6)"" does anyone know how to fix it? I've searched all over the site, but there's nothing related to this error."
"Nao abre! Clica em inicia aparece( algo deu errado,tente novamente mais tarde) fica nesse loop infinito. Horrivel ja foi bom.",1,0,29/07/2021,PS Remote Play,2021,"Do not open! Click start appears (something went wrong, try again later) stays in this infinite loop. Horrible was good."
"Muito ruim, não consigo nem entrar na sessão, me joga pra verificação de duas etapas, depois me joga novamente para o login e fica nessa",1,0,26/03/2021,PS Remote Play,2021,"Very bad, I can't even enter the session, it throws me to two-step verification, then it throws me back to login and that's it"
funciona decentemente no meu iPhone mas não consigo me conectar quando uso meu Galaxy tab6 o App simplesmente manda eu me conectar numa rede de Wi-Fi mesmo já estando conectado,3,2,28/11/2019,PS Remote Play,2019,it works decently on my iPhone but I can't connect when I use my Galaxy tab6 the App simply tells me to connect to a Wi-Fi network even though I'm already connected
"O app enfreta sérios problemas em relação ao login na psn, ao contrário dos outros apps da mesma empresa, que logo ao entrar pedem o login no seu próprio navegador interno.",2,0,18/11/2019,PS Remote Play,2019,"The app faces serious problems in relation to the psn login, unlike other apps from the same company, which immediately ask for login in their own internal browser."
Quando não havia a possibilidade da ps5 a aplicação até que era muito boa mas agora quando tento ligar diz para tentar mas tarde só dá erro por favor podem arranjar esse problema,1,0,01/02/2021,PS Remote Play,2021,When there was no possibility of the ps5 the application was very good but now when I try to connect it says to try but later it only gives an error please can you fix this problem
Adorei no começo joguei no meu ps4 bem mais depois de alguns dias o remote play nao conectava mais ao meu PS4 mesmo conectado manualmente com código e tudo então eu quero que vocês resolvam isso para eu continuar jogando por favor obrigado,3,0,22/12/2019,PS Remote Play,2019,I loved it at first I played it on my ps4 much more after a few days the remote play didn't connect to my PS4 anymore even connected manually with code and everything so I want you to solve this so I can continue playing please thank you
Meu celular é Android 10 e mesmo assim dismeu celular não é compatível com o dual shock. Sendo que jogo cód mobile normal com o dual shock.,2,0,16/06/2020,PS Remote Play,2020,My cell phone is Android 10 and even so my cell phone is not compatible with dual shock. Since I play normal mobile code with dual shock.
Precisa fazer um upgrade no app v3.1 pois tem muitos smartphones que não estão funcionando!!!! #MANUTENÇÃOREMOTEPLAY,2,2,15/10/2019,PS Remote Play,2019,Need to upgrade app v3.1 as there are many smartphones that are not working!!!! #MANUTENÇÃOREMOTEPLAY
"Não dá pra jogar nada, ou vc usa o analógico ou aperta os botões, o app não reconhece 2 toques ao mesmo tempo",1,0,25/11/2021,PS Remote Play,2021,"You can't play anything, either you use the analog stick or press the buttons, the app doesn't recognize 2 touches at the same time"
"Mal abri o app e já diz que não é compatível, tenho um Moto G6 play a versão 9 :/. Queria q fosse compatível pra outras versões",2,0,04/05/2020,PS Remote Play,2020,"I barely opened the app and it says it's not compatible, I have a Moto G6 play version 9 :/. I wish it was compatible with other versions"
"No meu Samsung m30 fica aparecendo "" não é possível registrar o ps4"", pfvr arrumem seja la oq for q estiver errado, quero poder jogar no meu cel!!!",2,0,15/10/2019,PS Remote Play,2019,"On my Samsung m30 it keeps showing ""it is not possible to register the ps4"", please fix whatever is wrong, I want to be able to play on my cell!!!"
Muito Ruin tem hora q pega tem hora q n pega horrível esse app. A Microsoft se supera em tudo. Por isso uso mais Xbox.,1,1,07/06/2022,PS Remote Play,2022,"Very Ruin, sometimes you get it, sometimes you don't get it, this app is horrible. Microsoft excels at everything. That's why I use Xbox more."
